1835436,29207x29207x25170
1015243,29404x27085x10839
1452994,1x2
1012412,28319
1014593,843x65
32397,8
1637058,1x2
11225,20544x28496x28450x28319
1618243,1x2
1004425,43x43
1017032,26932x2567x123x9340x27939x2258
1020236,10839
16178,17309x10x12x1474x83
1023865,28319x10844x25169x28802x25169x25297x25305x27373x25305x27373x25195x25x194x35x25x3942x11268x3942x11268x6x116x8
1005134,20777x26932x29404x25413x27693x27693
2039000,35x419x1084x11658x8x35x1057x5957x5958
1009731,25413x25413
1022019,18795
1009595,29x23930x29
1019928,20778x20620x20660x20677x20678x27172x27085
2092291,25335x19568x19816
4914,29207x28312x28316x29205
1982200,10839
1005347,8
43612,28450x28496
1018377,8x15x18x164
53198,1452x27693x25287x25583x5327
22399,1452x65x34x98x23471
1626242,8x114x8x25x25x1402x25x8x8x29
1022015,24812
20392,1x2
53662,17309x17488x17309x17487x17479x18719x17479x17498x12553x15x65x145x12x211x653x448x614x448x73x614x211
1008764,28319
1025442,28319x28496x28327x28412x28784x25169x25329x114x3942x5346x114x713x1266x84
1010562,25460x28319
32148,28329x28392x28318x28316x28331x28319x29207x29467x29207x28331
1006393,2x2
1018014,28319
1002227,1x2
39928,8x65x443x989x443x28450x28838x28450x28899x28450
1007913,29207x28319
1021550,479x805x479x479x803x803x13x123x13x8964x25169x25169x29x29x25x65x65x149x65x149x13x866x866x868x858x868
26703,8
1007341,29404
1368614,73x15
1007969,8
1007082,28496x28450
1671862,28319
1003021,29x65x29
18230,29205
1977989,8x123x116x8
1026377,28319
26874,1x2
7681,1x2
56208,27808
1025665,20544
1007014,10844x10844x27085x11470x10839x25339x25169x25297x25413x27693x26986x25339x27768x10839x11470x27085x27085x29404x10844x10844x20660x28496x28450x28319x29207x28183x28183x25169
2112377,12x653x623x5946x5948
21729,25460x26181
1086639,1452x838x1452x1322x1452x918x1452x1452x116x132x116x65x116x114x15x29x25169x28194x25169x28194x28183x28187x28197x28187x25329x27693x25329
27335,1x2
29204,8x8x15x7x6
1008442,25169
1812238,28450
1016862,65
53709,10904
1008017,28496x28369x28412x28465x28412x28451x28451x28451x29497x28412x28780x28412x28451x28582x28597x28994x29142x28363x29142x28363x28582x28412x28364x28412x28784x28412x28780x29503x28780x28412x28369
2332,1x2
2041809,29207
1025964,27x27x27x27x27
1017645,28319
1008022,29207
7357,28496
28554,13642
32499,25460x25460
1012950,20544x8x123x65x51x65x25x65x1372x27834x35x27834
1671948,1x2
56472,28319
1761409,10839x25413x26032x11470x27085x25339x27693
56877,29404
1017006,121x27528x1
20690,1x1x1x8x27x1x2
32617,1x2
756,1x2
1606455,29207x8x65x352
1009596,1x2
1790244,28319x28319x28319x28319x28319x28319
1024543,29207
49085,8x25x65x25x121x113x272x113x113x25057x113x1441x27341x27340x27341
12685,1x2
10020,20544x25125
39938,1x2
42625,1x2
53498,10844x20660
48581,1x2
56349,1x2
2051189,10839
1009924,28319
1013490,20544x8x65x10572x25170x25329x9107x19113x9138x19138x27x9138x27x9112x9145x9147
1017302,11470
1050142,28319
1979448,8x8x15x6x15x8x15x18x116x15x65x15x65x35x65
11264,8x1018
926,28319x20777x20781x20778
1022688,29207
57683,25273
1108455,10844
1671795,25413
1025680,28319x28802x28648x28649x28257x28319
20208,29207
1007909,28450x28532x28530x28569x28528
43242,1x1
33461,1x2
1017247,27768x28167x28859x27406
1855316,1x2
1236257,8x15x1x2x15x164x166
1009894,25460
1626993,8x65x1x2
37697,13786
19969,8x65x8x12x65x10591x496x32x65x12x141x211x19500x73x653x141x25170x15x6x41x65
46229,1x2
1672004,11470x27085x29404x10844x20660x10839x27693x26986x25339
54422,27693x11470x29404x10839
2018784,29205x29205x28496
1025696,25x28846x28649x28648x25x28846
52174,29207
1004099,29207x26986
1681140,28319x28319
57111,29207
1026528,26986x25339x25408
1020837,29205
1965593,27816x27809x819x27808x25x27816x27809
1788936,1x2
1022118,8x25x27238x84x1402x84x25x121x28450x28450x28602x28325x28918
55845,28496x28496x28974
1023248,20544
26350,1x2
1540360,29207
1020670,1x2
1988434,10844x29404x11470x27085x10839
34181,8
1136174,29207x28450x28956
1989720,10844x25413
1015065,26986x27125x27125x65x354x65
55777,29404
27826,1x2
24834,25269x25269
9175,28319x26986x116x15x6x7
1276188,12x211x212x211
1671594,25460
1023369,193
1017985,8x116
1934520,28450x28528x28528x28530x28450x28325x28450x28530x28528x28450x28959x28530x28959x28450x28319
24364,29207
1024914,20777
1700021,28450
8523,20544
38741,29404x25339x8x26986x27768x27523x116x65x541x123x65x35x18399x5914
51962,1x8
57660,20544x20777x20778x25125
16198,8x15x18x166x1402x172x15609
1025318,28496
27224,1x2
1672735,20544
1011881,29207
57759,28496x28327x28496x28602x29207x28450x28450
1371801,11470x10839
1753095,1x2
1940687,29207
1017953,20544
1875137,17462
10649,29207x28809x28312x28319x8x15x7x18x252x65x25
1506823,8x29x25169x25169x27693x8x29x23930
1846034,211x623x5946x25599x73x623x5946x5948x25599x25599x25599
668,29207
1020909,28496x28496
1992997,1x2
42768,29404x26986
1671687,8x6
1022811,1x2
25732,29207x123x28319x8x116x15x6x7
54998,29404
817,6x18x166x1x2
32468,1x2
53249,29404
1012490,29205
1009445,158x8x65x496
4680,1x2
1025409,8x123x116x15x18
1015676,8x25x116x15x172x123x116x8x25x28802x8x6x18x116x132x13394x27305x18465x13332x13326x13333x8x1402x172x15609x27395x15609x27391x529x28802x28258x28802x28802x28802x1021x19722x25x28846x28649x25x28846x28649x28802x28258x28257x8x28257x28258
1011828,222
10540,25460x25460
7553,8x116
1003246,28496x29316
35433,10839x10839x10839
38301,27768x28167x28859x27120x27120x27406x27385x27523x27385x27683x27683x25294
20720,1x2
1566930,1x2
45151,1x2
1009796,28319
46794,29404x25169
43278,682
20063,1x2
1671638,10844
1671403,29207
1024868,28319
2084600,8x25169x8x132x13394x13332x8x13332x19470x8x65x27835x27835x27835x27835x65x25x121x194x8x25x121x29114x8x25x121x29114x29114x29114x29114x25x121x29114x8x25x121x29114x8x25x121x29114x121x26971x26971x121x29114x8x25x121x29114x121x26971x26971x121x29114x29114x29114x8x114x20574x114x8x25169x65x8x8x8x8x8x8x8x25169x8x28802x25169x25169x25169x28802x25169x25169x8x8x25169x8x121x8x25169x8x8x15x132x15x125x15x132x15x8x8x9x27125x27768x27768x27125x27125x27125x27120x28859x28859x27120x25265x28183x25265x25413x8x25169x25265x25169x28183x25305x25169x25305x27120x8x20955x20955x5905x5905x5916x5916x5927x5927x5927x5927x8x114x27238x18033x29207x29207x8x65x843x8x65x65x35x65x843x65x35x8x65x65x843x65x65x25x25169x27125x25x121x113x113x121x8x8x8x27x2007x102x65x2007x27x91x27x185x27x938x27x220x8645x13880x185x98x461x102x2007x8x25169x28802x25169x65x65x8x27x98x35x531x8x114x27966x27966x121x8x25169x26986x25169x27768x25169x25929x25169x25169x25263x25339x25169x8x25169x25303x27125x27120x25329x25303x25169x25335x27125x27816x27816x27816x27816x25x121x27816x27816x25169x25329x8x25329x35x18399x18445x24046x23880x24046x23880x35x18399x19438x23880x20911x18399x18399x18399x18399x18399x18399x35x11662x18445x24049x23868x24049x18445x35x18399x11662x24049x11662x24049x11662x24049x11662x24049x11662x24049x23868x24049x18445x18445x18445x18399x35x11662x11662x11662x35x24049x11662x23868x35x18399x35x35x23868x23868x23868x24049x24046x24046x8x8x29596x29596x29596x25169x28859x25265x27717x25265x27717x29596x8x8x8x25169x27120x25305x25263x25265x28183x32x18106x18106x5915x5915x18201x25169x29596x25169x28859
30790,1x2
55386,29207x28319x65
55299,1x2
42064,1x2
47769,26986
40951,20544x20777
2118661,1x1x2
1025891,28319x6x7x164x18x160x132x659x29207x28450x28809x28318x28873x28838
1781254,11470
1021390,682x8x6x65x149x123x65x9930
2118637,27172
23211,29205
8782,1x2
2046276,28450
1019396,8x123x15x18x160x37x166
17016,1x2
1007119,29207x28319
1025599,41x37x37x41x29207
26415,1x2
2049773,1x2
1606454,25460
1280829,29207x25
1010300,29207
1120597,121x29114x531x11662
1019645,1x8x1x2
1671904,28312x28319x28408
52693,18445x18445
1842530,29207x29207
2015105,25413x27693
1002744,28319
1016659,8x15x18x432x18x252x18x432x18x20x18x226x18x182x18x254x18
1942329,73x12
1012549,28319
1010650,29207
15015,29207x28331x28319
50060,29207
27343,29207x28319
55177,29207
2023812,25484
57429,20544
1790621,28450
1021230,20544x20780x20544x20671x26932x20776x20549x8x15x6x166x139x7x18x160x18x37x114
1017943,8x12x8650x65x25169x28197x25169x27717x25169x8x65x15x18x252x18x432x6x139x7x18x160x166
1021057,6x8x25x28846x28648
1022211,27768
50676,1
16110,29404
52927,25x28846x28649
1713997,8x132x1068x132x15x6x897
24727,25169x15
26398,6x7x37x160x18x432x18x20x18x226x18x520x18x182x18x254x18x521x18x519x18x65
38380,28319
2111426,25x121x28802x28258x28257x28802x28258x28802x28258
1012799,1x2
2118671,27172x819x27085x20675
14600,8x15x18x15x1x2
8382,26986x25271
52139,1x2
21406,1x2
48873,8x116x166x7
1018405,25460
55404,28319x28329x28319
14987,28319
13884,1x2
45084,27172
1010223,28450x28325x28369x28412
717,27693x25784x116x123x20443
1006542,8x2364x2030
6581,29207
1025704,28450
1424271,27
48694,20544x20780
20657,1x2
52159,10839
1021702,28319
1671965,25x635x121x27816x27809x3942x121x10844x121x27816
18755,20777
45953,29205x20671x26932x20620
20528,25460
41352,25413x25929
1136624,28257x8x28257x28258x28257
1014231,27693x27693x27693x25784x25784x25319x25299x25287
1005599,29207x28319x29207
1013318,19936x121x194x121x28802x121x27816x121x28802x8x8x25x25x65x121x113x113x113x272x25057x27341x27340x1441x27341x1441x27341x27340x27341x272x113x113x121x121x194x121x27816
1980398,13639
1021856,1
40002,6
1965195,8x8x8x8x25169x8x8x121x8x8x8x32x32
16570,8x1x2
17738,25460x1402x15609x15x18x182x18x252x18x432x18x20x18x226x18x521x1402x881
1847952,24943
1009980,8x6x6x18x160x166x164x172x54
1013024,28496x28325x28690x28326
1002405,25460
1671932,25460
1018643,8x8x8x8x8
27919,8x25x116x65x682x682x25169
1703020,35x14616x11658
43061,1452x17309
1023232,20777x27172x27085x20778x20778x25125x27172x25125x27172x27085x20675x20677x20678x20677x20675x20621x20675x20677x20678x20677x20675x20680x20681
28860,1x2
1978935,27x488x29x1235x1236x1656x1487x1237x25x1235x1235x488x5915x1402x5915x5915x5913x471x27x29x27x29x27x29x23930x523x29x488x29x27x29x25169x24576x24576x1402x123x8x2427
922,1x2
1003088,1x8x15x6x160
1019436,29207x28312x28408
18778,1x2
1006881,28319
2099212,8x25x3942x25x121x28802x28258
1026429,28319
18117,10844x11470
1827416,43x11470x11470
58101,25460
1009140,27768x27693
1007582,28802
1019758,28257x28258x28802x28258x28257x8x25x121x28802x28258
1015959,1x2
1016664,8x8x15x166x8x25x28846x121x121x28802x28258x28802x26986
1021139,28319
1671629,26986x25339x25294x27768x28167x28859x28192x28183x28183x28187x28183x28197x28183x28194x25367x25363x25881x26385x25265x25413x25265x25257x25265x25527x25265x25524x25265x25261x25265x25351x8x15x18x252x6x139
1006931,12x1474x614x19500x19500x653
1924745,8
39037,29207x25x123x6x20544x20777
1018328,8x25x8x8x25x121x8x25x121x28802x28258x28802x28802x8x29x8x25x121x28802x28258
1672763,29207x28319
1010238,25339x26986
1940679,25329x25353x26055x25353
34537,28450
