id,leadId,activityDate,activityTypeId,primaryAttributeValueId,primaryAttributeValue,ClientIPAddress,QueryParameters,ReferrerURL,UserAgent,WebpageURL,campaignId,campaignId_UserAgent,campaignId_WebpageURL
45772704,1015676,2017-01-19T02:21:47Z,1,8,www.unirita.co.jp/,106.186.212.178,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45772726,1015676,2017-01-19T02:21:50Z,1,25,www.unirita.co.jp/seminar/,106.186.212.178,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/,,,
45772792,1015676,2017-01-19T02:22:02Z,1,116,www.unirita.co.jp/advantage.html,106.186.212.178,,http://www.unirita.co.jp/seminar/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/advantage.html,,,
45772794,1015676,2017-01-19T02:22:07Z,1,15,www.unirita.co.jp/corporate/,106.186.212.178,,http://www.unirita.co.jp/advantage.html,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/,,,
45772825,1015676,2017-01-19T02:22:12Z,1,172,www.unirita.co.jp/recruit/shinsotsu/,106.186.212.178,,http://www.unirita.co.jp/corporate/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/recruit/shinsotsu/,,,
45772848,1015676,2017-01-19T02:22:20Z,1,123,www.unirita.co.jp/case/,106.186.212.178,,http://www.unirita.co.jp/recruit/shinsotsu/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/case/,,,
45772888,1015676,2017-01-19T02:22:36Z,1,116,www.unirita.co.jp/advantage.html,106.186.212.178,,http://www.unirita.co.jp/case/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/advantage.html,,,
45852330,1846034,2017-01-19T04:14:20Z,1,211,www.unirita.co.jp/products/waha/scene.html,118.103.91.10,,http://search.yahoo.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/scene.html,,,
45852342,1846034,2017-01-19T04:14:32Z,1,623,www.unirita.co.jp/products/waha/trialdowload.html,118.103.91.10,,http://www.unirita.co.jp/products/waha/scene.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/waha/trialdowload.html,,,
45852397,1846034,2017-01-19T04:14:39Z,1,5946,Wahatrial_input,118.103.91.10,,http://www.unirita.co.jp/products/waha/trialdowload.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/Wahatrial_input.html,,,
45856405,1846034,2017-01-19T04:55:40Z,1,25599,www.unirita.co.jp/blog/data-utilization/data-linkage/20150714.html,118.103.91.10,,http://search.yahoo.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/data-utilization/data-linkage/20150714.html,,,
45860819,1018328,2017-01-19T05:45:38Z,1,8,www.unirita.co.jp/,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45860821,1018328,2017-01-19T05:45:41Z,1,25,www.unirita.co.jp/seminar/,106.186.212.178,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/,,,
45861167,1018328,2017-01-19T05:50:20Z,1,8,www.unirita.co.jp/,106.186.212.178,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45869539,1025599,2017-01-19T07:04:41Z,1,41,www.unirita.co.jp/corporate/maptokyo.html,221.117.230.26,,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/corporate/maptokyo.html,,,
45869595,1025599,2017-01-19T07:05:12Z,1,37,www.unirita.co.jp/corporate/office.html,221.117.230.26,,http://www.unirita.co.jp/corporate/maptokyo.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/corporate/office.html,,,
45869602,1025599,2017-01-19T07:05:14Z,1,37,www.unirita.co.jp/corporate/office.html,221.117.230.26,,http://www.unirita.co.jp/corporate/office.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/corporate/office.html,,,
45895935,1018328,2017-01-19T09:33:40Z,1,8,www.unirita.co.jp/,106.154.75.89,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45895938,1018328,2017-01-19T09:33:43Z,1,25,www.unirita.co.jp/seminar/,106.154.75.89,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/,,,
45895971,1018328,2017-01-19T09:33:56Z,1,121,www.unirita.co.jp/seminar/program/,106.154.75.89,,http://www.unirita.co.jp/seminar/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/,,,
45933896,1015676,2017-01-19T23:24:04Z,1,8,www.unirita.co.jp/,106.186.212.178,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45933898,1015676,2017-01-19T23:24:09Z,1,25,www.unirita.co.jp/seminar/,106.186.212.178,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/,,,
45933900,1015676,2017-01-19T23:24:17Z,1,28802,www.unirita.co.jp/seminar/program/20170216.html,106.186.212.178,,http://www.unirita.co.jp/seminar/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/20170216.html,,,
45946272,2059622,2017-01-20T02:05:49Z,1,8,www.unirita.co.jp/,27.110.37.49,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45946274,2059622,2017-01-20T02:05:51Z,1,65,www.unirita.co.jp/products/,27.110.37.49,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/,,,
45946289,2059622,2017-01-20T02:06:08Z,1,10591,www.unirita.co.jp/products/data_exploit/salesforce_integration/,27.110.37.49,,http://www.unirita.co.jp/products/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/data_exploit/salesforce_integration/,,,
45946293,2059622,2017-01-20T02:06:14Z,1,65,www.unirita.co.jp/products/,27.110.37.49,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/,,,
45946320,2059622,2017-01-20T02:06:20Z,1,147,www.unirita.co.jp/products/data_exploit/masterdata/,27.110.37.49,,http://www.unirita.co.jp/products/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/data_exploit/masterdata/,,,
45952557,2059622,2017-01-20T03:04:40Z,1,8,www.unirita.co.jp/,27.110.37.49,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45952588,2059622,2017-01-20T03:04:44Z,1,15,www.unirita.co.jp/corporate/,27.110.37.49,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/,,,
45952610,2059622,2017-01-20T03:04:45Z,1,6,www.unirita.co.jp/corporate/profile.html,27.110.37.49,,http://www.unirita.co.jp/corporate/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/profile.html,,,
45965952,1016664,2017-01-20T05:37:36Z,1,8,www.unirita.co.jp/,114.179.69.29,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45965962,1016664,2017-01-20T05:38:02Z,1,8,www.unirita.co.jp/,114.179.69.29,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45965986,1016664,2017-01-20T05:38:12Z,1,15,www.unirita.co.jp/corporate/,114.179.69.29,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/,,,
45965988,1016664,2017-01-20T05:38:20Z,1,166,www.unirita.co.jp/corporate/group.html,114.179.69.29,,http://www.unirita.co.jp/corporate/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/group.html,,,
45973150,1016664,2017-01-20T06:33:56Z,1,8,www.unirita.co.jp/,114.179.69.29,,http://www.unirita.co.jp/corporate/group.html,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
45973273,1016664,2017-01-20T06:35:23Z,1,25,www.unirita.co.jp/seminar/,114.179.69.29,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/,,,
45973320,1016664,2017-01-20T06:35:51Z,1,28846,www.unirita.co.jp/seminar/program/20170308.html,114.179.69.29,,http://www.unirita.co.jp/seminar/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/20170308.html,,,
45973330,1016664,2017-01-20T06:36:04Z,1,121,www.unirita.co.jp/seminar/program/,114.179.69.29,y=2016,http://www.unirita.co.jp/seminar/program/20170308.html,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/,,,
45973349,1016664,2017-01-20T06:36:11Z,1,121,www.unirita.co.jp/seminar/program/,114.179.69.29,y=2017,http://www.unirita.co.jp/seminar/program/?y=2016,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/,,,
45973352,1016664,2017-01-20T06:36:19Z,1,28802,www.unirita.co.jp/seminar/program/20170216.html,114.179.69.29,,http://www.unirita.co.jp/seminar/program/?y=2017,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/20170216.html,,,
45973432,1016664,2017-01-20T06:37:02Z,1,28258,170216_input,114.179.69.29,,http://www.unirita.co.jp/seminar/program/20170216.html,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/170216_input.html,,,
45973436,1016664,2017-01-20T06:37:09Z,1,28802,www.unirita.co.jp/seminar/program/20170216.html,114.179.69.29,,http://www.unirita.co.jp/seminar/program/?y=2017,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/program/20170216.html,,,
46023924,2095417,2017-01-20T22:56:52Z,1,27172,www.unirita.co.jp/itsyourturn/download/form_wpsfs.html,42.126.41.206,mkt_tok=eyJpIjoiTkRjeFpUTXpOekZsTm1JMSIsInQiOiJ4azJiT1M2NUMwd1FrcnlqSWFyU3lXS3BHVFVwTTcxQnVIS21lRUhMSXlVT2ZlR1JKcW5JVVQ0MXkzWVV0NHk3eGg1aHlLM2lodlNhZkJnMmJVMW93ZjVWVURuTitqOG1hT2pxSmZtakdCN29hTThBN29YYkJzbklqZ1RCT1BwSiJ9,http://go.unirita.co.jp/GaN0Qx307Z8pM03L00003yN,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0 Mobile/14C92 Safari/602.1",/itsyourturn/download/form_wpsfs.html,9442,,
46024639,1025599,2017-01-21T00:14:09Z,1,41,www.unirita.co.jp/corporate/maptokyo.html,221.117.230.26,,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/corporate/maptokyo.html,,,
46024835,1827416,2017-01-21T00:32:44Z,1,43,www.unirita.co.jp/products/lmis/itilv3.html,202.32.215.100,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/lmis/itilv3.html,,,
46025383,1009445,2017-01-21T01:28:24Z,1,158,www.unirita.co.jp/products/rm.html,133.190.231.134,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/products/rm.html,,,
46025385,1009445,2017-01-21T01:28:32Z,1,8,www.unirita.co.jp/,133.190.231.134,,http://www.unirita.co.jp/products/rm.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/,,,
46025387,1009445,2017-01-21T01:28:39Z,1,65,www.unirita.co.jp/products/,133.190.231.134,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/products/,,,
46025411,1009445,2017-01-21T01:29:44Z,1,496,www.unirita.co.jp/info/press/20130115.html,133.190.231.134,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/info/press/20130115.html,,,
46028162,1713997,2017-01-21T05:18:07Z,1,8,www.unirita.co.jp/,122.133.18.165,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
46028164,1713997,2017-01-21T05:18:14Z,1,132,www.unirita.co.jp/ir/,122.133.18.165,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/ir/,,,
46028184,1713997,2017-01-21T05:18:40Z,1,1068,www.unirita.co.jp/ir/governance.html,122.133.18.165,,http://www.unirita.co.jp/ir/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/ir/governance.html,,,
46028186,1713997,2017-01-21T05:18:51Z,1,132,www.unirita.co.jp/ir/,122.133.18.165,,http://www.unirita.co.jp/ir/governance.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/ir/,,,
46028188,1713997,2017-01-21T05:18:55Z,1,15,www.unirita.co.jp/corporate/,122.133.18.165,,http://www.unirita.co.jp/ir/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/,,,
46028226,1713997,2017-01-21T05:19:34Z,1,6,www.unirita.co.jp/corporate/profile.html,122.133.18.165,,http://www.unirita.co.jp/corporate/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/profile.html,,,
46028304,1713997,2017-01-21T05:21:08Z,1,897,www.unirita.co.jp/corporate/iso.html,122.133.18.165,,http://www.unirita.co.jp/corporate/profile.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/iso.html,,,
46028877,1980398,2017-01-21T05:57:03Z,1,13639,www.unirita.co.jp/knowledge/magazine/201601_1.html,180.52.135.161,mkt_tok=eyJpIjoiWW1Wa09HRmlNMlk0TlRFdyIsInQiOiJVRlcxOEdYNTNnR0t1T0tLWDZFTnRwK3UyRmxQblQxM2NBNkwrYUlHR01jQ2VaVlhwSitGeDJDZ3o1c1FIK3ByT08rTDU2SmJHcWt5V29nUld4K2Q3Y3JQckhcL0E3bmd6NlN4QWNZY0NoMmhHZjd3N0dkaEZpWmhqYlwvT21wSXBZIn0=,http://go.unirita.co.jp/yavMbjUy030LQNC08B00030,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/knowledge/magazine/201601_1.html,8115,,
46029221,1022019,2017-01-21T06:07:01Z,1,18795,www.unirita.co.jp/case/ushio.html,101.102.229.70,mkt_tok=eyJpIjoiTVRrMVpUUmlNalF5TnpSaiIsInQiOiJ5QUJSTjMwREd3SCsrRHZkdFJlQ2hGaGVlZktyZ1FINGxVY1lXdVBYbzlGMjRZcGhPd1BlWjZDQ3BaajQxQisyblFUTk42M0l0UDFwcEpKXC9ObWF0aTI1MlNFY0txWWpqK0RWZlFkM2JMODlkcjdTa1ZibGNLVk94RzZ5T1QrUTIifQ==,http://go.unirita.co.jp/ey0SaQ03000NMx0h4a3Lb03,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/case/ushio.html,9613,,
46065600,1152897,2017-01-22T05:30:10Z,1,1023,www.unirita.co.jp/products/lmisoncloud/function/1_3.html,210.130.195.94,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/products/lmisoncloud/function/1_3.html,,,
46065603,1152897,2017-01-22T05:30:16Z,1,702,www.unirita.co.jp/terms/yougo_f015.html,210.130.195.94,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/terms/yougo_f015.html,,,
46065631,1152897,2017-01-22T05:30:25Z,1,313,www.unirita.co.jp/terms/yougo_f014.html,210.130.195.94,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/terms/yougo_f014.html,,,
46065662,18905,2017-01-22T05:31:23Z,1,13639,www.unirita.co.jp/knowledge/magazine/201601_1.html,126.200.38.197,mkt_tok=eyJpIjoiTXpZelkyVXdNMkk1TWpRMCIsInQiOiJLV2FudWt2UEV0Y3ZJbk9TbFdXSjRkYkdMSDR5U2pGM0l4aEFuRmI5STZoWjZhd0xTNEN4TTlNSCt0am1HVDM5akVhb2NJeUN1dEVURVhmUGgycEI3dzNDaHpoY3pOMGdsaFZHaytFcjVKbVFwTWpFXC9xeTZWc1lacnNrdDJ4MEgifQ==,,"Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; SBM302SH Build/S0020) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",/knowledge/magazine/201601_1.html,8113,,
46065826,1019928,2017-01-22T05:44:50Z,1,20778,www.unirita.co.jp/itsyourturn/vol_02.html,202.26.207.71,utm_source=Y!CD&utm_medium=banner&utm_content=1C&utm_campaign=LP2&utm_source=ycd&utm_medium=yahoojp-topics,http://trc.taboola.com/yahoojp-topics/log/3/click?pi=/pickup/6227914&ri=bedfc8ad67492e015ec947bdbbef3042&sd=v2_30daa8a222ead53bb14c8291201d89ea_b554b990-e0d7-4c5c-980a-c9b54af536a4_1485063644_1485063869_CNawjgYQypxAGNOw0aWcKyAFKAM&ui=b554b990-e0d7-4c5c-980a-c9b54af536a4&it=video&ii=~~V1~~2523258311515601478~~6pkuOUprWACGpU97Gmp1FQNLkbLkwQ3VTCeJmbSlo-ESO_fFkG-bpaW2-qyqBDD60Gebny1Wka0hkaIbLB5LTeeFk5XYjDjE5rS_pv-Qlz8&pt=text&li=rbox-t2m&redir=http://ac.ebis.ne.jp/tr_set.php?argument=aqp4nVsR&ai=horan-c-2&utm_source=ycd&utm_medium=yahoojp-topics&vi=1485063870547&p=3500016900-SC-prod&r=13&ppb=CJEF&cpb=Eg8yNDEtMjA0LVJFTEVBU0UYgxEgAyoZaGsudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXI2NDA,trc.taboola.com,3500016900-SC-prod,,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"
46065888,1019928,2017-01-22T05:49:23Z,1,20620,www.unirita.co.jp/itsyourturn/download/form_wpunyoless.html,202.26.207.71,,http://www.unirita.co.jp/itsyourturn/vol_02.html?utm_source=Y!CD&utm_medium=banner&utm_content=1C&utm_campaign=LP2&utm_source=ycd&utm_medium=yahoojp-topics,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",/itsyourturn/download/form_wpunyoless.html,,,
46065908,1019928,2017-01-22T05:52:32Z,1,20660,www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,202.26.207.71,,http://www.unirita.co.jp/itsyourturn/download/form_wpunyoless.html,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",/itsyourturn/download/cmp_wpunyoless.html,,,
46065943,1019928,2017-01-22T05:54:00Z,1,20677,www.unirita.co.jp/itsyourturn/download/form_wpbpm.html,202.26.207.71,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",/itsyourturn/download/form_wpbpm.html,,,
46065995,1019928,2017-01-22T05:56:24Z,1,20678,www.unirita.co.jp/itsyourturn/download/cmp_wpbpm.html,202.26.207.71,,http://www.unirita.co.jp/itsyourturn/download/form_wpbpm.html,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",/itsyourturn/download/cmp_wpbpm.html,,,
46070326,1020517,2017-01-22T07:35:28Z,1,8,www.unirita.co.jp/,157.2.11.246,,http://search.yahoo.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/,,,
46070328,1020517,2017-01-22T07:35:35Z,1,35,www.unirita.co.jp/products/lmisoncloud.html,157.2.11.246,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmisoncloud.html,,,
46070343,1020517,2017-01-22T07:36:33Z,1,531,www.unirita.co.jp/products/lmisoncloud/function_new.html,157.2.11.246,,http://www.unirita.co.jp/products/lmisoncloud.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmisoncloud/function_new.html,,,
46070349,1020517,2017-01-22T07:36:47Z,1,135,www.unirita.co.jp/products/lmisoncloud/function/1_1.html,157.2.11.246,,http://www.unirita.co.jp/products/lmisoncloud/function_new.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmisoncloud/function/1_1.html,,,
46070365,1020517,2017-01-22T07:37:15Z,1,595,www.unirita.co.jp/products/lmisoncloud/solution3.html,157.2.11.246,,http://www.unirita.co.jp/products/lmisoncloud/function/1_1.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmisoncloud/solution3.html,,,
46070377,1020517,2017-01-22T07:37:54Z,1,16091,www.unirita.co.jp/products/lmisoncloud/itsmsolution/sap-automatic-release.html,157.2.11.246,,http://www.unirita.co.jp/products/lmisoncloud/solution3.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmisoncloud/itsmsolution/sap-automatic-release.html,,,
46070393,1020517,2017-01-22T07:38:25Z,1,12052,www.unirita.co.jp/products/lmisoncloud/selfservice.html,157.2.11.246,,http://www.unirita.co.jp/products/lmisoncloud/itsmsolution/sap-automatic-release.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/products/lmisoncloud/selfservice.html,,,
46070420,1020517,2017-01-22T07:38:58Z,1,25,www.unirita.co.jp/seminar/,157.2.11.246,,http://www.unirita.co.jp/products/lmisoncloud/selfservice.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/seminar/,,,
46070468,1020517,2017-01-22T07:39:58Z,1,194,www.unirita.co.jp/seminar/program/lmisochandson150320.html,157.2.11.246,,http://www.unirita.co.jp/seminar/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/seminar/program/lmisochandson150320.html,,,
46070539,1020517,2017-01-22T07:41:42Z,1,19935,17217LMISoncloud_input,157.2.11.246,,http://www.unirita.co.jp/seminar/program/lmisochandson150320.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/17217LMISoncloud_input.html,,,
46070734,1020517,2017-01-22T07:43:46Z,1,8,www.unirita.co.jp/,157.2.11.246,,,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/,,,
46071042,1020517,2017-01-22T07:55:04Z,1,6,www.unirita.co.jp/corporate/profile.html,157.2.11.246,,http://search.yahoo.co.jp/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/corporate/profile.html,,,
46071044,1020517,2017-01-22T07:55:11Z,1,29,www.unirita.co.jp/support/,157.2.11.246,,http://www.unirita.co.jp/corporate/profile.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/support/,,,
